ds,yhat,yhat_lower,yhat_upper
2023-12-01,16177.643958718383,3190.6225431420676,27897.773650274026
2024-01-01,16336.931631287702,4113.637587907861,29321.315684179845
2024-02-01,15669.307505373561,2982.6226514454675,27945.572977780015
2024-03-01,18731.091333011598,6830.008219028931,31180.825356893118
2024-04-01,20721.556551327783,8828.809855855608,32944.44108537594
2024-05-01,21919.000484743123,10205.420486257175,34838.663380523925
2024-06-01,21442.237294545856,7720.19314275497,33492.27147880626
2024-07-01,23132.696391574846,10196.044938009865,35653.183113444655
2024-08-01,21984.684873255504,9826.061448039844,34667.42615983996
2024-09-01,18476.6126048077,5449.359388660854,31136.81176797444
2024-10-01,20241.63038547224,8153.2357100531435,32893.739338633815
2024-11-01,16603.39645300347,3254.1172416505256,29388.041870716355
2024-12-01,15664.443916538141,2259.1940042014926,27883.44040960849
2025-01-01,15820.2708709153,2672.1801811360415,28179.839008002236
2025-02-01,15123.628814409678,2182.0883477334055,27616.547725094544
2025-03-01,18101.806443884576,4821.597119822644,30685.63220257231
2025-04-01,20018.114376408732,8781.54027484328,32141.991858882164
2025-05-01,21174.36992220804,9018.494746802902,33704.86195310217
2025-06-01,20730.465012597135,9180.513648217284,32979.601174529045
2025-07-01,22384.349685002184,9868.218037593411,33736.200617851915
2025-08-01,21254.659400964978,9269.84266017721,33547.414203407956
2025-09-01,17878.854032372215,4711.411019521361,31234.998358420515
2025-10-01,19586.061370798503,7311.009502697713,31963.828985059106
2025-11-01,16047.365071260505,2973.292023306807,27685.19245409497
2025-12-01,15133.836808617476,2103.217372796101,28038.38680077428
2026-01-01,15281.882149467338,2603.334812859612,27255.806742587854
2026-02-01,14622.682546153697,1553.6373093419538,27991.996538527048
2026-03-01,17472.846115323227,5184.51044151909,29805.967554252293
2026-04-01,19315.744226374387,6534.657495725706,31438.14446186239
2026-05-01,20431.30931285848,7713.22548707581,32617.931846337797
2026-06-01,20019.8731398221,6966.8937032001,31544.09027465268
2026-07-01,21634.33432103283,9085.316394263087,34578.08042384576
2026-08-01,20524.285593730805,7423.550419629981,33823.01606142862
2026-09-01,17280.935832108713,5190.186811781762,29522.634698651138
2026-10-01,18927.846531862328,6806.121747108498,31309.78460716282
