ds,yhat,yhat_lower,yhat_upper
2025-01-01,17179.385700864404,6817.175512595694,28503.147859434346
2025-02-01,16843.81598277509,5823.425361960903,26681.35539521765
2025-03-01,19435.985296844516,9600.211204408142,29350.654613531657
2025-04-01,20714.2799598027,9887.45347857529,31018.171590209055
2025-05-01,21312.280085368777,10189.180735763473,31634.07584291261
2025-06-01,20986.579855161344,11022.513703199813,31517.889858795927
2025-07-01,22572.117271276347,11942.351514177757,32826.084895049615
2025-08-01,21365.551123250116,12395.8986379239,31757.50679973405
2025-09-01,18479.135718370173,6867.064431096857,28800.206430566515
2025-10-01,18355.873036078934,7679.359452953231,28738.428716640672
2025-11-01,15392.04934271726,5142.517494290942,26374.94542932507
2025-12-01,14125.774316516581,3921.639668300985,24756.530736478813
2026-01-01,14520.319343171004,4436.754712722202,24797.755499698484
2026-02-01,14207.0421234356,4149.576365856818,24684.273270759724
2026-03-01,16336.612941583839,6909.3021480003345,27644.721090509473
2026-04-01,17362.121980563305,6685.160895702071,27755.494312868326
2026-05-01,17819.77440143395,7497.959262531734,27846.8761824501
2026-06-01,17516.648206490827,7276.627464990301,27926.52163008435
2026-07-01,18809.33030190411,7822.209063330902,29367.837123935402
2026-08-01,17736.312501699977,7374.332271172058,27198.973954630637
2026-09-01,15299.913477997949,4400.323735120498,25684.157932642
2026-10-01,15155.129093248712,4788.788699255965,25281.877944046755
2026-11-01,12660.719956064737,1748.9790118358646,23208.94720886145
2026-12-01,11582.930462821878,1470.8596685350274,21622.017361978535
2027-01-01,11861.858647915136,1697.5074094426752,21814.267214041443
2027-02-01,11569.24199971948,1230.10845269129,21999.057918490416
2027-03-01,13242.557131667485,2604.3489668323277,22880.16297669681
2027-04-01,14017.620740552898,4221.610910323409,24604.89721706323
2027-05-01,14334.83643025072,4440.516527273227,24403.373196149834
2027-06-01,14047.965482415148,4146.347840736315,24098.31816248663
2027-07-01,15038.431017145065,4001.7717041068404,25735.783678105578
2027-08-01,14105.726883091216,3431.450743814408,24235.02318628965
2027-09-01,12117.76653376627,1317.4122129672,22187.59653243782
2027-10-01,11949.553772000765,833.5953455722051,21824.7986042542
2027-11-01,9928.701153822774,-608.0877127745608,20313.9874139616
2027-12-01,9039.190222335967,-1149.516149665271,19119.3207658372
2028-01-01,9203.949637951662,-1655.0594240999915,19347.593590273187
